Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	04/20/20 	_x86_64_	(32 CPU)

18:40:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:40:51     all    3.14    0.00    0.06    0.00    0.00    0.00    0.00    0.00   96.79
18:40:51       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      11    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
18:40:51      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      16    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
18:40:51      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      19  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:40:51      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      27    0.51    0.00    0.51    0.00    0.00    0.00    0.00    0.00   98.99
18:40:51      28    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
18:40:51      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

18:40:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
