Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-14.local) 	04/20/20 	_x86_64_	(32 CPU)

18:57:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:57:41     all    5.98    0.00    0.34    0.00    0.00    0.00    0.00    0.00   93.68
18:57:41       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41       1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
18:57:41       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:57:41      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      24   90.10    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00
18:57:41      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:41      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

18:57:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:57:42     all    6.26    0.00    0.06    0.00    0.00    0.00    0.00    0.00   93.68
18:57:42       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42       1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
18:57:42       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42       9   58.42    0.00    0.00    0.00    0.00    0.00    0.00    0.00   41.58
18:57:42      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42      11   41.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.42
18:57:42      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:57:42      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
