Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	04/20/20 	_x86_64_	(32 CPU)

18:45:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:10       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10       8    8.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.46
18:45:10       9    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
18:45:10      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      12    0.00    0.00    0.00    9.50    0.00    0.00    0.00    0.00   90.50
18:45:10      13   91.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.50
18:45:10      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      19    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
18:45:10      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:10      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

18:45:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:12     all    3.17    0.00    0.05    0.00    0.00    0.02    0.00    0.00   96.76
18:45:12       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12       8    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
18:45:12       9    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
18:45:12      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:45:12      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      24    1.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.51
18:45:12      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:12      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

18:45:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:14     all    3.14    0.00    0.03    0.00    0.00    0.00    0.00    0.00   96.83
18:45:14       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
