Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-14.local) 	04/21/20 	_x86_64_	(32 CPU)

02:04:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:04:29       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29       2  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29       3  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29       4  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29       5  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29       7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      14  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      15  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      16  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      17  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      18  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      19   68.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.31
02:04:29      20  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      21  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      22  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      23  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      24  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      25  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      27  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      28  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      29  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      30  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:29      31  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

02:04:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:04:30     all   96.59    0.00    0.03    0.00    0.00    0.00    0.00    0.00    3.38
02:04:30       0  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
