Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	04/21/20 	_x86_64_	(32 CPU)

12:44:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
12:45:00     all   49.27    0.00    0.09    0.00    0.00    0.00    0.00    0.00   50.64
12:45:00       0   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
12:45:00       1   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
12:45:00       2   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
12:45:00       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00       7   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
12:45:00       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00      10   39.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00   60.61
12:45:00      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00      12   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
12:45:00      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00      14   97.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.02
12:45:00      15   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
12:45:00      16    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
12:45:00      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00      19   98.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    1.00
12:45:00      20   99.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
12:45:00      21   99.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
12:45:00      22   97.06    0.00    0.98    0.00    0.00    0.00    0.00    0.00    1.96
12:45:00      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00      24   98.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.98
12:45:00      25  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:00      26   99.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
12:45:00      27   99.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
12:45:00      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:00      31   59.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00

12:45:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
12:45:01     all   50.02    0.00    0.03    0.06    0.00    0.03    0.00    0.00   49.86
12:45:01       0  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:01       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:01       2  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:01       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01       7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:01       8    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00   98.00
12:45:01       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01      10    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:45:01      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:01      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01      14  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:01      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01      16    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
12:45:01      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:45:01      19  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:01      20  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:01      21  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:45:01      22  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
