Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-14.local) 	04/21/20 	_x86_64_	(32 CPU)

12:43:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
12:43:45     all   36.44    0.00    0.34    0.00    0.00    0.00    0.00    0.00   63.22
12:43:45       0   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    5.00
12:43:45       1   72.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.55
12:43:45       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45       3   65.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.69
12:43:45       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45      16   97.98    0.00    1.01    0.00    0.00    0.00    0.00    0.00    1.01
12:43:45      17    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   95.00
12:43:45      18   65.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.34
12:43:45      19    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:43:45      20   72.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
12:43:45      21   65.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.34
12:43:45      22   65.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.34
12:43:45      23   65.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.00
12:43:45      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:45      25   76.24    0.00    0.99    0.00    0.00    0.00    0.00    0.00   22.77
12:43:45      26   76.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   23.00
12:43:45      27   70.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
12:43:45      28   69.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.30
12:43:45      29   69.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.61
12:43:45      30   69.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.30
12:43:45      31   69.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.00

12:43:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
12:43:46     all   37.13    0.00    0.03    0.00    0.00    0.00    0.00    0.00   62.84
12:43:46       0   85.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.14
12:43:46       1   75.25    0.00    0.99    0.00    0.00    0.00    0.00    0.00   23.76
12:43:46       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46       3   67.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.00
12:43:46       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46       6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:43:46       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46       8   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
12:43:46       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46      16   98.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.98
12:43:46      17    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:43:46      18   67.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.00
12:43:46      19    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:43:46      20   75.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   25.00
12:43:46      21   67.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.67
12:43:46      22   67.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.67
12:43:46      23   67.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.00
12:43:46      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:43:46      25   78.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00   21.21
12:43:46      26   78.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   22.00
12:43:46      27   69.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.30
12:43:46      28   70.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
12:43:46      29   70.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
12:43:46      30   69.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.00
