Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	04/21/20 	_x86_64_	(32 CPU)

12:46:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
12:46:28     all   42.40    0.00    0.78    0.00    0.00    0.00    0.00    0.00   56.82
12:46:28       0   91.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    8.00
12:46:28       1    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
12:46:28       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28       3   86.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   12.00
12:46:28       4    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
12:46:28       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28       9    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00   97.96
12:46:28      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:46:28      16   97.03    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.99
12:46:28      17   85.86    0.00    1.01    0.00    0.00    0.00    0.00    0.00   13.13
12:46:28      18   85.15    0.00    1.98    0.00    0.00    0.00    0.00    0.00   12.87
12:46:28      19    6.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   92.00
12:46:28      20   86.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   13.00
12:46:28      21   85.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   13.00
